"imdb_id","genre_id"
"tt10200522",7
"tt14949656",7
"tt9209468",7
"tt36257250",7
"tt37317285",7
"tt2511532",7
"tt2225946",7
"tt14986172",7
"tt33362918",7
"tt34545762",7
"tt30091694",7
"tt1725957",7
"tt10290062",7
"tt1693734",7
"tt31250833",7
"tt11644582",7
"tt9053858",7
"tt30131650",7
"tt1241201",7
"tt28800887",7
"tt31022272",7
"tt38607528",7
"tt22136838",7
"tt5087632",7
"tt14938014",7
"tt33983022",7
"tt10256818",7
"tt6177350",7
"tt8492176",7
"tt3694000",7
"tt2062681",7
"tt12741494",7
"tt21146830",7
"tt20224768",7
"tt8297042",7
"tt2156404",7
"tt3843110",7
"tt1555894",7
"tt6503672",7
"tt14697186",7
"tt2323649",7
"tt10768466",7
"tt9060948",7
"tt33512869",7
"tt14056442",7
"tt14579998",7
"tt6209474",7
"tt2333218",7
"tt33240625",7
"tt9033416",7
"tt2062636",7
"tt5920318",7
"tt6433492",7
"tt19072936",7
"tt9033464",7
"tt33982997",7
"tt5195842",7
"tt7596856",7
"tt4469842",7
"tt15556636",7
"tt15770552",7
"tt1657318",7
"tt14631978",7
"tt5785990",7
"tt20118266",7
"tt28521744",7
"tt31250216",7
"tt10916168",7
"tt2343076",7
"tt9033494",7
"tt21862890",7
"tt2022340",7
"tt1631817",7
"tt1537898",7
"tt15276480",7
"tt11841144",7
"tt23060722",7
"tt16970948",7
"tt1774382",7
"tt31851707",7
"tt1190120",7
"tt5946974",7
"tt31109262",7
"tt2455408",7
"tt3712504",7
"tt2285595",7
"tt11240996",7
"tt2062567",7
"tt32216004",7
"tt39018552",7
"tt1286647",7
"tt23557502",7
"tt1686786",7
"tt3834896",7
"tt10044934",7
"tt10816448",7
"tt14051728",7
"tt4373670",7
"tt35936906",7
"tt4653526",7
"tt11906860",7
"tt1860276",7
"tt5734266",7
"tt1930549",7
"tt5606148",7
"tt8259618",7
"tt4005598",7
"tt9024646",7
"tt1556029",7
"tt1984199",7
"tt10640384",7
"tt39028066",7
"tt1190132",7
"tt2773566",7
"tt1356806",7
"tt1657425",7
"tt6327522",7
"tt26687781",7
"tt8914698",7
"tt1369694",7
"tt2455330",7
"tt26923485",7
"tt2085832",7
"tt1495817",7
"tt2251770",7
"tt1693908",7
"tt29920975",7
"tt2323653",7
"tt2205482",7
"tt6467114",7
"tt3777096",7
"tt3032240",7
"tt3093844",7
"tt5917494",8
"tt9420624",8
"tt31079741",8
"tt13370162",8
"tt37846979",8
"tt2285547",8
"tt23857630",8
"tt1301264",8
"tt9094846",8
"tt10462650",8
"tt8517236",8
"tt27433995",8
"tt5882416",8
"tt2455354",8
"tt13728764",8
"tt10495074",8
"tt7885874",8
"tt32881480",8
"tt11127782",8
"tt5164606",8
"tt11343692",8
"tt11710070",8
"tt11710090",8
"tt8250786",8
"tt10645276",8
"tt11841132",8
"tt1576459",8
"tt10457580",8
"tt11799822",8
"tt23857646",8
"tt10468374",8
"tt13580706",8
"tt1304591",8
"tt12497872",8
"tt15839124",8
"tt5821664",8
"tt13150254",8
"tt1445022",8
"tt20916566",8
"tt2285477",8
"tt19808286",8
"tt33701992",8
"tt36009904",8
"tt11906860",8
"tt10478036",8
"tt3403944",8
"tt35486465",8
"tt21288390",8
"tt1930467",8
"tt2190357",8
"tt3168514",8
"tt8066076",8
"tt13465228",8
"tt1462546",8
"tt8065816",8
"tt13789042",8
"tt33183823",8
"tt31152435",8
"tt11912692",8
"tt2187548",8
"tt13932538",8
"tt7547768",8
"tt32546802",8
"tt22136838",8
"tt36820596",8
"tt2187578",8
"tt10640084",8
"tt28600736",8
"tt16296224",8
"tt13324734",8
"tt2323653",8
"tt1984199",8
"tt9033416",8
"tt32907500",8
"tt3032182",8
"tt9442920",8
"tt1987569",8
"tt10640384",8
"tt30295755",8
"tt6730970",9
"tt10090058",9
"tt34548722",9
"tt9435162",9
"tt10640262",9
"tt18436986",9
"tt6506146",9
"tt36217095",9
"tt27433995",9
"tt10776270",9
"tt11799790",9
"tt10645276",9
"tt11187956",9
"tt9044128",9
"tt10994712",9
"tt1930467",9
"tt8890582",9
"tt1754163",9
"tt9094846",9
"tt28151906",9
"tt31109457",9
"tt18080778",9
"tt23857630",9
"tt13393058",9
"tt11900398",9
"tt30489977",9
"tt8297042",9
"tt6825826",9
"tt12217814",9
"tt31070611",9
"tt10975730",9
"tt12993456",9
"tt12497872",9
"tt37150775",9
"tt24670146",9
"tt32433566",9
"tt4235342",9
"tt5811242",9
"tt18750866",9
"tt8065816",9
"tt5725036",9
"tt9033494",9
"tt11644582",9
"tt21986198",9
"tt9033440",9
"tt21848644",9
"tt9506820",9
"tt14399128",9
"tt1431056",9
"tt8914698",9
"tt38623880",9
"tt18163750",9
"tt37884925",9
"tt6386008",9
"tt10640084",9
"tt7013254",9
"tt13324734",9
"tt27411059",9
"tt2187548",9
"tt3096088",9
"tt13550666",9
"tt31173479",9
"tt4653526",9
"tt2225946",10
"tt12593454",10
"tt6917210",10
"tt10544980",10
"tt9590188",10
"tt10540024",10
"tt7549874",10
"tt3069954",10
"tt7596856",10
"tt1748192",10
"tt15215918",10
"tt14908682",10
"tt5882416",10
"tt2796172",10
"tt8836476",10
"tt2589132",10
"tt1431056",10
"tt34547701",10
"tt4713884",10
"tt15433116",10
"tt2112276",10
"tt37344163",10
"tt5821664",10
"tt10656212",10
"tt8088056",10
"tt28296772",10
"tt31250833",10
"tt33054457",10
"tt5774688",10
"tt3032240",10
"tt33095211",10
"tt5581630",10
"tt27246087",10
"tt10932060",10
"tt3019458",10
"tt8517144",11
"tt14827444",11
"tt35668683",11
"tt11655972",11
"tt9435162",11
"tt11768034",11
"tt6506146",11
"tt10776270",11
"tt7076834",11
"tt10488782",11
"tt13150634",11
"tt19367194",11
"tt1288645",11
"tt32643830",11
"tt36257627",11
"tt31495280",11
"tt37970255",11
"tt9900552",11
"tt29362059",11
"tt33349807",11
"tt9000302",11
"tt28763074",11
"tt6011480",11
"tt1447791",11
"tt12958146",11
"tt8765496",11
"tt1631841",11
"tt6409782",11
"tt14998596",11
"tt22029804",11
"tt1495818",11
"tt37659097",11
"tt2062472",11
"tt24655170",11
"tt10015812",11
"tt27680383",11
"tt35703227",11
"tt30833435",11
"tt8960204",11
"tt27004148",11
"tt29941084",11
"tt33479841",11
"tt1462438",11
"tt11929078",11
"tt35049002",11
"tt30877614",11
"tt11853944",11
"tt1190127",11
"tt8690956",11
"tt1356839",11
"tt16915972",11
"tt27657534",11
"tt10656188",11
"tt21249546",11
"tt27329136",11
"tt18436986",11
"tt1631840",11
"tt12842808",11
"tt10556402",11
"tt7501144",11
"tt28080971",11
"tt10108256",11
"tt1462596",11
"tt37579625",11
"tt37541599",11
"tt20673668",11
"tt8890582",11
"tt31592660",11
"tt3692324",11
"tt18750866",11
"tt1404076",11
"tt12837202",11
"tt33022038",11
"tt11799784",11
"tt32495411",11
"tt10340748",11
"tt8463722",11
"tt27641085",11
"tt11926672",11
"tt27958078",11
"tt4705682",11
"tt7981492",11
"tt7076668",11
"tt8520966",11
"tt8994170",11
"tt11013610",11
"tt29632632",11
"tt27449345",11
"tt38454776",11
"tt13369452",11
"tt1979162",11
"tt31601350",11
"tt2424752",11
"tt33047059",11
"tt1190115",11
"tt31382101",11
"tt28104007",11
"tt11448138",11
"tt1385992",11
"tt14954636",11
"tt15416924",11
"tt1979353",11
"tt31070670",11
"tt35514142",11
"tt28454007",11
"tt1631824",11
"tt2549996",11
"tt10280220",11
"tt16298806",11
"tt9044128",11
"tt22771994",11
"tt10645356",11
"tt11285812",11
"tt35111036",11
"tt11450018",11
"tt27799266",11
"tt31474662",11
"tt29941083",11
"tt4379024",11
"tt30750109",11
"tt1748168",11
"tt35061784",11
"tt3032050",11
"tt28857853",11
"tt21154728",11
"tt33348138",11
"tt20916566",11
"tt13886688",11
"tt1431001",11
"tt32023078",11
"tt11936366",11
"tt10698426",11
"tt2285419",11
"tt27906470",11
"tt37249788",11
"tt8669100",11
"tt31709812",11
"tt11618124",11
"tt9125746",11
"tt1414514",11
"tt11655942",11
"tt11198924",11
"tt21116308",11
"tt2112178",11
"tt28151906",11
"tt33512889",11
"tt29899715",11
"tt27011486",11
"tt1631790",11
"tt8512746",11
"tt11888880",11
"tt1979259",11
"tt2668958",11
"tt10276328",11
"tt7521752",11
"tt11075364",11
"tt29516834",11
"tt33047499",11
"tt36217095",11
"tt10092770",11
"tt25872924",11
"tt1631739",11
"tt38771693",11
"tt1979354",11
"tt1593708",11
"tt1930408",11
"tt2455470",11
"tt30782539",11
"tt28088336",11
"tt9033134",11
"tt37884925",11
"tt26347632",11
"tt29545351",11
"tt1314246",11
"tt13409590",11
"tt7981182",11
"tt31109457",11
"tt33047057",11
"tt1243228",11
"tt7144986",11
"tt28023328",11
"tt5742836",11
"tt9824016",11
"tt15418540",11
"tt30743567",11
"tt30279496",11
"tt32441030",11
"tt1369678",11
"tt33051946",11
"tt1213862",11
"tt27812061",11
"tt1385908",11
"tt7336274",11
"tt1817736",11
"tt23136186",11
"tt36459622",11
"tt29795484",11
"tt9756082",11
"tt27519902",11
"tt34424283",11
"tt11853706",11
"tt9146130",11
"tt32433566",11
"tt37885974",11
"tt2971388",11
"tt9621286",11
"tt9359204",11
"tt10163288",11
"tt33513297",11
"tt36120751",11
"tt33047058",11
"tt2773536",11
"tt1431138",11
"tt6903148",11
"tt9906128",11
"tt9253760",11
"tt2455458",11
"tt1620584",11
"tt2251780",11
"tt31158596",11
"tt7555334",11
"tt9372808",11
"tt23711186",11
"tt15059274",11
"tt19360804",11
"tt32237658",11
"tt27462965",11
"tt5199102",11
"tt1404083",11
"tt6496236",11
"tt1236998",11
"tt2316418",11
"tt11753890",11
"tt11804076",11
"tt2773628",11
"tt39227113",11
"tt15416816",11
"tt2285527",11
"tt5118126",11
"tt9420744",11
"tt34185010",11
"tt36589006",11
"tt33084140",11
"tt27411059",11
"tt2205554",11
"tt38839304",11
"tt32642725",11
"tt14892248",11
"tt34984721",11
"tt1930318",11
"tt2285649",11
"tt7485004",11
"tt33092411",11
"tt8386446",11
"tt6416788",11
"tt2323629",11
"tt1555895",11
"tt9091638",11
"tt1817684",11
"tt11799800",11
"tt1286545",11
"tt1718842",11
"tt9718574",11
"tt10997908",11
"tt11738424",11
"tt3652924",11
"tt11013850",11
"tt10930558",11
"tt8793606",11
"tt1431156",11
"tt9048030",11
"tt37501704",11
"tt1620421",11
"tt34545978",11
"tt30319570",11
"tt2668952",11
"tt1293627",11
"tt30517650",11
"tt2668934",11
"tt12719878",11
"tt1656783",11
"tt11710112",11
"tt28109986",11
"tt2156366",11
"tt32752746",11
"tt1930443",11
"tt2316550",11
"tt31262452",11
"tt18372304",11
"tt30742760",11
"tt32569446",11
"tt2323657",11
"tt28699298",11
"tt10284716",11
"tt4451550",11
"tt27532058",11
"tt33349822",11
"tt12949990",11
"tt19864700",11
"tt33771507",11
"tt1859566",11
"tt27526182",11
"tt1979305",11
"tt10655922",11
"tt4504144",11
"tt21429366",11
"tt9311308",11
"tt31251431",11
"tt28307306",11
"tt20873498",11
"tt37038968",11
"tt1369674",11
"tt28867594",11
"tt37578527",11
"tt39206446",11
"tt9215272",11
"tt34188079",11
"tt1748161",11
"tt10698468",11
"tt1256512",11
"tt26347570",11
"tt27860430",11
"tt29363307",11
"tt5226370",11
"tt23129678",11
"tt23135750",11
"tt21600496",11
"tt31418314",11
"tt20881616",11
"tt30091694",11
"tt25275526",11
"tt1229786",11
"tt1590984",11
"tt2156422",11
"tt1245731",11
"tt30489977",11
"tt8310710",11
"tt2112320",11
"tt28623571",11
"tt14288636",11
"tt16306374",11
"tt1431043",11
"tt37021158",11
"tt5811242",11
"tt11432888",11
"tt32524692",11
"tt9373796",11
"tt34883346",11
"tt37544044",11
"tt11379038",11
"tt9160672",11
"tt28363725",11
"tt35052078",11
"tt2187538",11
"tt38623880",11
"tt1369688",11
"tt1369664",11
"tt8852302",11
"tt38607528",11
"tt33355143",11
"tt36984240",11
"tt1190114",11
"tt32633892",11
"tt15725158",11
"tt37595841",11
"tt25967812",11
"tt2773822",11
"tt23035666",11
"tt31382021",11
"tt6500726",11
"tt1507341",11
"tt2254068",11
"tt7161990",11
"tt34973251",11
"tt2343238",11
"tt10580566",11
"tt2354124",11
"tt29038265",11
"tt2285387",11
"tt10651398",11
"tt10643906",11
"tt1693865",11
"tt31434122",11
"tt1495719",11
"tt36461739",11
"tt36257250",11
"tt31502769",11
"tt35048945",11
"tt10375952",11
"tt33362918",11
"tt1877669",11
"tt31807196",11
"tt2902594",11
"tt7429260",11
"tt9547812",11
"tt29795485",11
"tt1877560",11
"tt1718856",11
"tt1229807",11
"tt4005598",11
"tt1479268",11
"tt14534286",11
"tt8512372",11
"tt10363850",11
"tt9420576",11
"tt9811528",11
"tt1930501",11
"tt1385926",11
"tt1555954",11
"tt23135974",11
"tt26696534",11
"tt19638356",11
"tt10133780",11
"tt11067190",11
"tt8590936",11
"tt10958264",11
"tt35783940",11
"tt1693040",11
"tt2455440",11
"tt21446248",11
"tt10178972",11
"tt24049304",11
"tt10768346",11
"tt28325746",11
"tt2902708",11
"tt34960278",11
"tt39018552",11
"tt27972593",11
"tt2285629",11
"tt28000455",11
"tt2285647",11
"tt10262522",11
"tt1631699",11
"tt23136152",11
"tt1269391",11
"tt1190088",11
"tt21446718",11
"tt13550666",11
"tt11428788",11
"tt28091616",11
"tt8802088",11
"tt1748182",11
"tt1462485",11
"tt36984392",11
"tt10645308",11
"tt11968092",11
"tt4877706",11
"tt7472366",11
"tt6333264",11
"tt4379102",11
"tt1774562",11
"tt27657496",11
"tt2316564",11
"tt1556159",11
"tt37692651",11
"tt23773712",11
"tt8661494",11
"tt28623567",11
"tt1445090",11
"tt10173578",11
"tt24007618",11
"tt2251820",11
"tt27147775",11
"tt2062618",11
"tt1791519",11
"tt35682998",11
"tt9828814",11
"tt19783330",11
"tt2221713",11
"tt31250216",11
"tt10564390",11
"tt8024712",12
"tt10975730",12
"tt9818102",12
"tt30833436",12
"tt7013254",12
"tt33362747",12
"tt7746238",12
"tt3168514",12
"tt11841132",12
"tt10457580",12
"tt1537896",12
"tt11936544",12
"tt35936906",12
"tt10044934",12
"tt18691722",12
"tt11646170",12
"tt18556496",12
"tt7596856",12
"tt31024893",12
"tt25150038",12
"tt11127782",13
"tt1431056",13
"tt2285547",13
"tt7803936",13
"tt1725957",13
"tt30295755",13
"tt13370162",13
"tt1930467",13
"tt10457580",13
"tt1748088",13
"tt3168514",13
"tt11912692",13
"tt10656240",13
"tt22507774",13
"tt7013254",13
"tt27341149",13
"tt12224378",13
"tt12497872",13
"tt2251864",13
"tt4895572",13
"tt6029714",13
"tt10478036",13
"tt32907500",13
"tt10521192",13
"tt3403944",13
"tt1693734",13
"tt2187548",13
"tt8250786",13
"tt32477473",13
"tt3032182",13
"tt3301012",13
"tt1304591",13
"tt6135096",13
"tt1190160",13
"tt28763074",14
"tt1288645",14
"tt16915972",14
"tt36257627",14
"tt8765496",14
"tt15484488",14
"tt36459622",14
"tt7076834",14
"tt27004149",14
"tt9000302",14
"tt29941084",14
"tt10776270",14
"tt8890582",14
"tt11013610",14
"tt19367194",14
"tt27958078",14
"tt8960204",14
"tt36217095",14
"tt11448138",14
"tt29899715",14
"tt9435162",14
"tt8520966",14
"tt13729220",14
"tt3652924",14
"tt8512746",14
"tt13150634",14
"tt28857853",14
"tt34618662",14
"tt32351597",14
"tt11768034",14
"tt14954636",14
"tt10015812",14
"tt11343692",14
"tt8517144",14
"tt33047059",14
"tt21372280",14
"tt10656188",14
"tt14773940",14
"tt37249788",14
"tt10340748",14
"tt10698426",14
"tt6496236",14
"tt29632632",14
"tt12949990",14
"tt20873498",14
"tt37501704",14
"tt13092762",14
"tt32441030",14
"tt36984392",14
"tt5211888",14
"tt38607528",14
"tt37541599",14
"tt6357492",14
"tt10284716",14
"tt14728292",14
"tt34757117",14
"tt2424752",14
"tt6947800",14
"tt39018552",14
"tt14807346",14
"tt34545978",14
"tt11198924",14
"tt30279496",14
"tt9094846",14
"tt1385926",14
"tt33084140",14
"tt36553769",14
"tt34185010",14
"tt10958264",14
"tt6437250",14
"tt14766540",14
"tt2971388",14
"tt1243228",14
"tt22771994",14
"tt2285387",14
"tt29495329",14
"tt25872924",14
"tt12242980",14
"tt34960278",14
"tt5811242",14
"tt26505553",14
"tt13429004",14
"tt27011486",14
"tt9048030",14
"tt4451550",14
"tt24049304",14
"tt2251820",14
"tt6386008",14
"tt25967812",14
"tt1369687",14
"tt4231466",14
"tt31434122",14
"tt14288636",14
"tt1369664",14
"tt33513545",14
"tt4005598",14
"tt15550324",14
"tt27411059",14
"tt16298806",14
"tt27680383",14
"tt37021158",14
"tt4379102",14
"tt38671739",14
"tt35682998",14
"tt9165634",15
"tt35295730",15
"tt34548722",15
"tt7541708",15
"tt8669090",15
"tt28468241",15
"tt13387422",15
"tt6467500",15
"tt2713324",15
"tt18291774",15
"tt11127878",15
"tt7599864",15
"tt8024712",15
"tt19844972",15
"tt21100454",15
"tt13938818",15
"tt8076266",15
"tt5104080",15
"tt8856944",15
"tt10932100",15
"tt9307666",15
"tt9094846",15
"tt8483452",15
"tt31107212",15
"tt11799790",15
"tt2589132",15
"tt18938680",15
"tt4580370",15
"tt5891136",15
"tt29560417",15
"tt10613796",15
"tt10640262",15
"tt33983022",15
"tt5946936",15
"tt26903085",15
"tt31109483",15
"tt27554460",15
"tt18948502",15
"tt11313944",15
"tt20224156",15
"tt11936782",15
"tt9546080",15
"tt5169582",15
"tt17887826",15
"tt4472678",15
"tt1210061",15
"tt31145648",15
"tt13606090",15
"tt14807282",15
"tt7526164",15
"tt12217814",15
"tt11656988",15
"tt34504216",15
"tt32237535",15
"tt10645298",15
"tt7127652",15
"tt4388222",15
"tt8900302",15
"tt1692957",15
"tt6029714",15
"tt10640766",15
"tt23857646",15
"tt11754464",15
"tt5874502",15
"tt5687416",15
"tt1198186",15
"tt29243069",15
"tt14056486",15
"tt7095260",15
"tt7843946",15
"tt8747102",15
"tt10551450",15
"tt18815600",15
"tt1190130",15
"tt12747222",15
"tt31070645",15
"tt5674378",15
"tt1431056",15
"tt13920712",15
"tt8798274",15
"tt21153722",15
"tt3212916",15
"tt1657425",15
"tt1356806",15
"tt21146854",15
"tt4522640",15
"tt2022507",15
"tt6135096",15
"tt3000462",15
"tt20454864",15
"tt15788948",15
"tt37508661",15
"tt34869604",15
"tt9557810",15
"tt11886132",15
"tt3096088",15
"tt5799566",15
"tt33512869",15
"tt2902646",15
"tt31547884",15
"tt35486475",15
"tt27614009",15
"tt32915470",15
"tt7088006",15
"tt12224378",15
"tt2022508",15
"tt9648942",15
"tt10356932",15
"tt10687474",15
"tt10357406",15
"tt9121650",15
"tt1385919",15
"tt24546804",15
"tt21986198",15
"tt6570798",15
"tt11470064",15
"tt30320624",15
"tt11936544",15
"tt12741494",15
"tt6135094",15
"tt21256000",15
"tt21308010",15
"tt2551500",15
"tt8250640",15
"tt32424407",15
"tt33054457",15
"tt1308990",15
"tt9818102",15
"tt8894180",15
"tt14793910",15
"tt33079321",15
"tt7521804",15
"tt5640576",15
"tt11644348",15
"tt2773768",15
"tt7946644",15
"tt8181502",15
"tt11886096",15
"tt4451550",15
"tt11841144",15
"tt2187564",15
"tt11799764",15
"tt37317285",15
"tt4231466",15
"tt31382021",15
"tt10932060",15
"tt32907500",15
"tt5785990",15
"tt27648500",15
"tt34749630",15
"tt4848404",15
"tt10613684",15
"tt28761983",15
"tt5008712",15
"tt14534402",15
"tt20118266",15
"tt17634494",15
"tt1495719",15
"tt32216004",15
"tt24015932",15
"tt7572744",15
"tt28418717",15
"tt1356808",15
"tt11644218",15
"tt14403244",15
"tt1301248",15
"tt21968956",15
"tt33095211",15
"tt3032040",15
"tt1593726",15
"tt1507309",15
"tt2015332",15
"tt4291436",15
"tt2022376",15
"tt33244849",15
"tt26751365",15
"tt4373670",15
"tt37894901",15
"tt14038500",15
"tt4005598",15
"tt21619276",15
"tt7974204",15
"tt26740948",15
"tt15433116",15
"tt13346994",15
"tt30644316",15
"tt11644304",15
"tt10157842",15
"tt28296772",15
"tt5658714",15
"tt2455368",15
"tt1817692",15
"tt1718798",15
"tt1414494",15
"tt23807292",15
"tt22029884",15
"tt4277296",15
"tt1190149",15
"tt13612010",15
"tt12993456",15
"tt11644484",15
"tt31109457",15
"tt1206534",15
"tt5598332",15
"tt2668926",15
"tt7624534",15
"tt28800887",15
"tt14056442",15
"tt10066526",15
"tt10640384",15
"tt8065796",15
"tt8669070",15
"tt6120690",15
"tt2773732",15
"tt37330944",15
"tt1431030",15
"tt6500168",15
"tt9135740",15
"tt11469660",15
"tt1555940",15
"tt13642366",15
"tt5863772",15
"tt2062590",15
"tt22507774",15
"tt1989598",15
"tt10975730",15
"tt1507265",15
"tt11657044",15
"tt5774688",15
"tt33362747",15
"tt34662438",15
"tt14949656",15
"tt11668994",15
"tt14051728",15
"tt14176796",15
"tt28131321",15
"tt11640412",15
"tt26923485",15
"tt1653884",15
"tt6527838",15
"tt1236958",15
"tt15000966",15
"tt10643938",15
"tt27524980",15
"tt31032022",15
"tt14490962",15
"tt22507760",15
"tt14807346",15
"tt36820598",15
"tt19366946",15
"tt6786150",15
"tt1445050",15
"tt6177350",15
"tt6483040",15
"tt14008552",15
"tt18691722",15
"tt15850384",15
"tt6426714",15
"tt27055326",15
"tt35268785",15
"tt3032254",15
"tt8914698",15
"tt6486134",15
"tt6330072",15
"tt1462603",15
"tt27446773",15
"tt6870932",15
"tt1725957",15
"tt39028066",15
"tt2773610",15
"tt2343134",15
"tt13081264",15
"tt31173479",15
"tt11799834",15
"tt38721745",15
"tt10661952",15
"tt32477473",15
"tt1235446",15
"tt32546875",15
"tt10290062",15
"tt9454070",15
"tt27918784",15
"tt19367094",15
"tt1860276",15
"tt2172015",15
"tt6486164",15
"tt37897085",15
"tt15682780",15
"tt1774281",15
"tt14579998",15
"tt1462596",15
"tt11997088",15
"tt7277350",15
"tt35622079",15
"tt1394258",15
"tt6093868",15
"tt7752880",15
"tt37534343",15
"tt15282170",15
"tt11107872",15
"tt32377620",15
"tt10495934",15
"tt8359898",15
"tt30476508",15
"tt4895572",15
"tt3093844",15
"tt33349813",15
"tt23557502",15
"tt27823026",15
"tt33982997",15
"tt5706112",15
"tt11644516",15
"tt1241201",15
"tt34548722",16
"tt6880058",16
"tt11900398",16
"tt15484488",16
"tt8237172",16
"tt10994712",16
"tt29941083",16
"tt5305352",16
"tt5199156",16
"tt10975730",16
"tt10640262",16
"tt10681664",16
"tt14773940",16
"tt5725036",16
"tt1754163",16
"tt10090058",16
"tt10495074",16
"tt4231466",16
"tt7547768",16
"tt21429366",16
"tt24546804",16
"tt37150775",16
"tt6947800",16
"tt33240854",16
"tt9033440",16
"tt23557502",16
"tt1369659",16
"tt14807346",16
"tt9198814",16
"tt10394822",17
"tt1445022",17
"tt11749980",17
"tt32740308",17
"tt1308944",17
"tt13499146",17
"tt35048973",17
"tt10840160",17
"tt31109483",17
"tt1462546",17
"tt2404241",17
"tt37150775",17
"tt2354069",17
"tt3813456",17
"tt5946974",17
"tt1987569",17
"tt19072936",17
"tt10613838",17
"tt1293629",17
"tt3834896",17
"tt27004149",18
"tt35668683",18
"tt2265171",18
"tt13393058",18
"tt6409782",18
"tt23136186",18
"tt20873498",18
"tt30877614",18
"tt1899353",18
"tt18938680",18
"tt9000302",18
"tt6116856",18
"tt15416816",18
"tt1288645",18
"tt13729220",18
"tt33479839",18
"tt9435162",18
"tt6966554",18
"tt15528292",18
"tt11749980",18
"tt36217095",18
"tt31495280",18
"tt8765496",18
"tt16246920",18
"tt5199156",18
"tt30833435",18
"tt32643830",18
"tt8658278",18
"tt9044128",18
"tt5923026",18
"tt10776270",18
"tt4818844",18
"tt36257627",18
"tt11448138",18
"tt18436986",18
"tt27657534",18
"tt27799267",18
"tt5305352",18
"tt1368116",18
"tt14954636",18
"tt8890582",18
"tt1447791",18
"tt33349822",18
"tt31070670",18
"tt6917210",18
"tt11853944",18
"tt6506146",18
"tt28349451",18
"tt5147214",18
"tt31592660",18
"tt15416924",18
"tt19638356",18
"tt29941084",18
"tt13150634",18
"tt7981492",18
"tt10656188",18
"tt11753890",18
"tt26347632",18
"tt37579625",18
"tt28363725",18
"tt8463722",18
"tt10015812",18
"tt11013610",18
"tt19367194",18
"tt27641085",18
"tt28763074",18
"tt4877706",18
"tt30517650",18
"tt27004148",18
"tt33348138",18
"tt6011480",18
"tt14728292",18
"tt11423002",18
"tt11198924",18
"tt28307306",18
"tt8960204",18
"tt8512320",18
"tt24655170",18
"tt2943352",18
"tt16311830",18
"tt33399867",18
"tt2424752",18
"tt6947800",18
"tt29545351",18
"tt28857853",18
"tt10340748",18
"tt15353362",18
"tt37038968",18
"tt8520966",18
"tt15484488",18
"tt27490380",18
"tt30279496",18
"tt31158596",18
"tt6496236",18
"tt31434122",18
"tt2971388",18
"tt10200522",18
"tt1726076",18
"tt10284716",18
"tt8517144",18
"tt32809554",18
"tt34606028",18
"tt32023078",18
"tt33349807",18
"tt36984240",18
"tt28521744",18
"tt32495411",18
"tt1930486",18
"tt14773940",18
"tt30750109",18
"tt28151906",18
"tt25872924",18
"tt10681664",18
"tt21372280",18
"tt1718842",18
"tt2773628",18
"tt14827444",18
"tt13555930",18
"tt9048030",18
"tt28623571",18
"tt26489336",18
"tt28023328",18
"tt4451550",18
"tt32633892",18
"tt15418540",18
"tt13612010",18
"tt32433566",18
"tt6503672",18
"tt23711186",18
"tt33047058",18
"tt1308990",18
"tt10643906",18
"tt33051946",18
"tt34867385",18
"tt29899715",18
"tt14937820",18
"tt36461739",18
"tt1243228",18
"tt17497250",18
"tt33047499",18
"tt29632632",18
"tt27519902",18
"tt1718856",18
"tt11669118",18
"tt31418314",18
"tt12949990",18
"tt7521752",18
"tt1239445",18
"tt27799266",18
"tt27411059",18
"tt14937912",18
"tt33513297",18
"tt13092762",18
"tt35514142",18
"tt13886688",18
"tt37578527",18
"tt31022272",18
"tt1239435",18
"tt1930391",18
"tt29363307",18
"tt24670146",18
"tt36257250",18
"tt20881616",18
"tt7555334",18
"tt4005598",18
"tt15433116",18
"tt32441030",18
"tt28296772",18
"tt1369659",18
"tt27812061",18
"tt34960278",18
"tt30489977",18
"tt31262452",18
"tt28109986",18
"tt11067190",18
"tt22771994",18
"tt5742836",18
"tt36984392",18
"tt3652924",18
"tt37344163",18
"tt14938014",18
"tt30319570",18
"tt26696534",18
"tt23035666",18
"tt24007618",18
"tt28643143",18
"tt5653792",18
"tt6444398",18
"tt35052078",18
"tt27011486",18
"tt8900302",18
"tt27648485",18
"tt16306374",18
"tt5811242",18
"tt6574480",18
"tt33022038",18
"tt1445099",18
"tt35783940",18
"tt1877669",18
"tt29795484",18
"tt11926672",18
"tt1369664",18
"tt36553769",18
"tt27680383",18
"tt29495329",18
"tt21146830",18
"tt34757117",18
"tt1347052",18
"tt1930501",18
"tt7485004",18
"tt2549996",18
"tt4379102",18
"tt38771693",18
"tt35682998",18
"tt37885974",18
"tt38221401",18
"tt32569446",18
"tt6357492",18
"tt27532058",18
"tt38607528",18
"tt13429004",18
"tt28623567",18
"tt31382021",18
"tt1213862",18
"tt37534343",18
"tt4966450",18
"tt6072400",18
"tt26505553",18
"tt32524692",18
"tt37021158",18
"tt7549874",18
"tt2323683",18
"tt33054457",18
"tt33513545",18
"tt3692324",18
"tt8571716",18
"tt28000455",18
"tt29038265",18
"tt6437250",18
"tt1385926",18
"tt26687781",18
"tt11663928",18
"tt15169898",18
"tt37344163",19
"tt31109457",19
"tt2943352",19
"tt1612768",19
"tt2225946",19
"tt12593454",19
"tt5581630",19
"tt1438496",19
"tt1748088",19
"tt15433116",19
